link,writer,time,text
https://lh3.googleusercontent.com/a-/ALV-UjXAch5Vv7VJpD02H-qUWxWr3ECUwAkCh9cg3VuNUYGjd2mW6Bk7=w43-h43-p-rp-mo-ba2-br100,K L,3 years ago,"This rating is for the laboratory only. Showed up at my appointment time, early in the morning and not many patients in the wait room but still had to wait more than 25mins. Nurses seem very chilled. Not sure the reasoning but keeping a …"
https://lh3.googleusercontent.com/a-/ALV-UjXKDIbV5Pu-u2DBXrEoHFXcoRJNh9hauBkvbuWEOXyxfzOlzJcL=w43-h43-p-rp-mo-ba3-br100,Mr. Creep cat,11 months ago,I went there cause I need serious medical attention and waited 4hrs for the doctor to see me and said it's nothing and ask to come back if it gets worse!!! This hospital is the worse and there's addicts outside too hanging around
https://lh3.googleusercontent.com/a-/ALV-UjUwyJvG6lMGGi7NsgGJ2OUTuq9N_bibbyvn_nsTy4aeyU2XpIVFMQ=w43-h43-p-rp-mo-ba2-br100,catalina argote,2 years ago,"Everyone one is so special with you, they take their time listening to your needs and they are not in a rush to get you out of there without making sure you are well. A special thank you to Dr. Jepson, Monica. I am grateful that you were my doctor today. Thank you"
https://lh3.googleusercontent.com/a/ACg8ocLLOunF8CQ6IH3SecBwL0WSV-DppIL8qp0AmyHTk3RstJ5_rg=w43-h43-p-rp-mo-br100,teartaye,3 years ago,"I was told I didn't deserve medical care because I was having a panic attack (which was caused by an unnecessary IV being put in, even though I warned them it would cause me to ""lose my mind""). The nurse ignored my distress (and heartrate …"
https://lh3.googleusercontent.com/a-/ALV-UjWUEMPC2TTLI8cmL4Eh0CIDXjk22O4vEhlWdgYmL19SwMnFmz0bww=w43-h43-p-rp-mo-br100,C J,2 years ago,"Today was a my first experience at the Sheldon Chumir, and I was overwhelmed by the caring LPN and attending urgent care physician.  From the greeter who welcomed us at the front door with hand sanitizer and masks for us, to the orderly and timely care we received.  It was above and beyond.  Thank you to you all for your care today."
https://lh3.googleusercontent.com/a-/ALV-UjV0Y2dxTNFGuhRe9Ii6VHKS99nJGdrBhsGj837BLqwAr7Q-vDxN=w43-h43-p-rp-mo-ba4-br100,Santa Claus,7 years ago,"Pregnant woman with blurred vision, light headed and chest pain so the nurses tell me I should just ""take Tylenol and deal with it, you're pregnant if you didn't expect this you probably aren't ready"" thanks ... From a former nurse who USED …"
https://lh3.googleusercontent.com/a-/ALV-UjXJ9CiB3fiF7rC21MfOdqF0qiL6x8mS4c1yIUmjLmTLkT5Blaaq=w43-h43-p-rp-mo-ba2-br100,Reb,4 years ago,"Genuinely the nicest hospital in this city. I went here terrified bc i was developing compartment syndrome in my cast after being mistreated at Peter Lougheed. I was so scared and anxious after dealing with the nurses at Peter Lougheed, but …"
https://lh3.googleusercontent.com/a/ACg8ocJgOUIe1HOXmB1Zi_bn3QaRDAlLWHmt5DCPt4WDRrwHb99q_Q=w43-h43-p-rp-mo-br100,Marc Poe,5 years ago,"Regarding the Travel clinic at the Sheldon Chumir, similar to other negative reviews my nurse consultant was very aggressive and tried to upsell all sorts of 'highly recommended' travel vaccines to me. I work in Health Care and did my …"
https://lh3.googleusercontent.com/a/ACg8ocLWfPFkCXp4znsHqmpBvtatVYfmUi-Jov7ktP6nZcZfkYD-lVNO=w43-h43-p-rp-mo-ba5-br100,Mike,7 years ago,My first time here with a bad slice on my index finger - Last night (11:30) The triage nurse wrapped it temporarily.  Then I found out there was  a 3.5 hour wait ahead of me - NOT!   I went home instead.  This is just not acceptable for an …
https://lh3.googleusercontent.com/a/ACg8ocLDAz188vWopjng7ccvrkO9BKpBxGFoPFe13qZfBHnQKgsWOS0=w43-h43-p-rp-mo-br100,C. J. Carson,5 years ago,"Place has completely fallen off since the injection site was added. The triage que was nothing but junkies with phony conditions looking for an excuse to stay in the warm lobby or they were looking to get supplies, meanwhile my girlfriend …"
https://lh3.googleusercontent.com/a-/ALV-UjXiI1gkbbSHHdNWGUuS0526NlTi8oQkkiiRjMm2zIMzFwO1w2Gt=w43-h43-p-rp-mo-ba3-br100,Ben Trig,7 years ago,"Absolutely horrible.  I went in with my foot in so much pain I could barely walk.  Second time this has happened out of nowhere in 3 months, and they told me to come back if I was still having trouble with it.  So I do, and they look at it, …"
https://lh3.googleusercontent.com/a/ACg8ocJsg2wFrKI96MHAe7CPdf2rtyCkXUTKm1EEPrximeqCTjEL4g=w43-h43-p-rp-mo-br100,Victoria Zenarimacphail,8 years ago,I ended up there on a sunday night after an fainting episode following a total knee  replacement surgery. I was extremely impressed by the installation (look like a hospital with all necessary equipment) the kindness of all the staff …
https://lh3.googleusercontent.com/a/ACg8ocJqqfvVRUqbKS5G_IiUT5ZfachmOhND3W0JjJvy2hvmdpzK=w43-h43-p-rp-mo-br100,Lydia Shandro,a year ago,"Dr Albert Woo, exemplary and methodical with his patient care.
Without a doubt the best Family Clinic experience.
Thank you, Dr Woo and Interns"
https://lh3.googleusercontent.com/a-/ALV-UjU1FdO8JVBkeVI1DKC-J6peCXk0MmUamBKXIxTt5Ez7SNFhY3k=w43-h43-p-rp-mo-br100,Steve St. Jean,5 years ago,I was really upset as I keep finding needles at the building I clean castello with my company glass castle services and I went in and was upset with security and flustered.  I didn’t realize that they give out needles like candy so they can …
https://lh3.googleusercontent.com/a-/ALV-UjVoxJSQkKhauaCjg62RQxiMlhZol5q081WKiJIijMX7EuL-x0p1=w43-h43-p-rp-mo-ba4-br100,Niki,4 years ago,The entrance I went to was closed and I had to walk to the other side of the building but atleast they indicated that on the doors. I went to the diagnostics third floor. Didnt have to wait in any lines and they took me 10 mins before my …
https://lh3.googleusercontent.com/a-/ALV-UjWvrkBr4Mnfg15MwrbHZmWvSHvMTybSO5H94rzTxakVf8fJ-LLh=w43-h43-p-rp-mo-ba3-br100,MJ Shakur,2 years ago,0 stars for that guy Javier on 6th floor reception! Man if you don't like your job or having a bad day take off and don't be rude and disrespectful to patients! Very very very disappointed and i hope your administration will fired you very soon.
https://lh3.googleusercontent.com/a/ACg8ocK5aV2Bf5Ux2pbs2gvUpFRmQrNiB7CaLbf5KIkZN3O3EAOK-w=w43-h43-p-rp-mo-br100,Angela Chau,3 years ago,I went at night and was told it would be a 2 hr wait time so the nurse advised me to go in the morning. I went the next morning but it became an even longer wait time of 3 hours. Just expect super long wait times and don’t have your morning planned if you are going to the urgent care.
https://lh3.googleusercontent.com/a/ACg8ocIdcU-9IMlZ2n5hhFXzRV9MISVgjlD5RiLth_wM8CkO1IQTAg=w43-h43-p-rp-mo-br100,Charles,2 years ago,"Wait time is too long at this hospital, it takes hours to see a doctor!
The worst part is if someone accompanies you, they’d have to wait outside for hours. …"
https://lh3.googleusercontent.com/a-/ALV-UjUZX_N2qJL9qrU-YbQG2YeErGYpDW5XjiskIMU0s5lOFXq2DR_Sig=w43-h43-p-rp-mo-br100,Jiby Jestus (JJ),2 years ago,"Went in to get a burn checked, receptionist was rude , stayed there for 5 hours wait time from 10 pm to 3 am and they didn't even bandage the burn and told me to go home. 5 hours of wait to tell me that. I see why the health care is free now."
https://lh3.googleusercontent.com/a-/ALV-UjWVeZMtSC1fJrAK3fxfyt2oSmUBNSGUkPotcbCzPRAJyqRgMqwMBA=w43-h43-p-rp-mo-ba4-br100,A R,7 years ago,"Decent facility, well maintained and good doctors.  Currently they do not have an ultrasound diagnosis facility and for some reason medicenters aren't aware of this. AHS needs to ensure that there are systems that allow for better …"
https://lh3.googleusercontent.com/a/ACg8ocLKTX4O5iAoG_tvr82rHBoaM49nxwlyX5FVhmSY4umkaJYZyA=w43-h43-p-rp-mo-br100,K,2 years ago,"Went it for blood works today. I have no appointment, yet I only waited 30-40 mins. Very Fast 👍🏽👍🏽👍🏽 I highly recommend this location if you need urgent blood works done. …"
https://lh3.googleusercontent.com/a-/ALV-UjVi-x4XbikXm_S1jJWuscff3BaUxnqw-Lma_CBu7iEC23mMuDQ=w43-h43-p-rp-mo-ba2-br100,JeanThePants “JeanThePants”,7 years ago,Any time you go I to a clinic won't a foot injury I feel like you have a LONG wait .. today I was lucky that there weren't that many people here  but really that all of thr staff that assisted me from the moment I walked in were total rock stars.
https://lh3.googleusercontent.com/a/ACg8ocIDHdxWJf976ysoAwwF3v4GdxM41v_TgPalVhBhDEi9vCt9aQ=w43-h43-p-rp-mo-br100,Katherine Moore,3 years ago,"We came in early morning for our appointment, and the staff were friendly and quick. Got in and checked up right away, in and out less than 30 minutes."
https://lh3.googleusercontent.com/a-/ALV-UjWRPsbh2yfk9DW7Zg48emXQwCEsZvm2MkSYGCDnc4qjaOAq6dc0KQ=w43-h43-p-rp-mo-ba3-br100,Celine Galt,6 years ago,Fast and friendly service. Out of all the hospitals in Calgary this is by far my favourite
https://lh3.googleusercontent.com/a-/ALV-UjWDSY0miO_E8SpPpRh7eNuAzuIusFBTotc6AvpvkcOG4kQHnKz1XA=w43-h43-p-rp-mo-br100,Felix Bracamontes,8 months ago,"I would give it a 0, since the doctor who extracted my tooth hurt me horribly, he removed it without waiting for the anesthesia to take effect, which still hurts me to this day, it has been the worst experience."
https://lh3.googleusercontent.com/a-/ALV-UjU64hTtHJe6R5c4TqQvs4gIzWFvULc025JHEowL0WhPeattP7er=w43-h43-p-rp-mo-br100,Alle Alesly,a year ago,Very excellent
